rok,miasto,nazwa,kategorie
2020,GDYNIA,Zaaranżowanie zieleni wzdłuż ul. Morskiej na odcinku od ul. Mireckiego do ul. Grabowo,NATURA
2020,GDYNIA,Ułożenie chodnika na odcinku drogi pomiędzy ul. S. Wyspiańskiego i B. Prusa,INFRASTRUKTURA
2020,GDYNIA,Modernizacja sceny w Parku Kilońskim,EDUKACJA
2020,GDYNIA,Zajęcia z samoobrony dla Pań w każdym wieku.,SPOŁECZEŃSTWO
2020,GDYNIA,Fontanna na stawie przy Skwerze Księdza Piotra Mazura,NATURA
2020,GDYNIA,Renowacja zabytkowego okopu PS na Kolibkach,INFRASTRUKTURA
2020,GDYNIA,Usprawnienie i rozbudowa systemu monitoringu w dzielnicach Gdyni,EDUKACJA
2020,GDYNIA,Bezpłatne lekcje tańca towarzyskiego,EDUKACJA
2020,GDYNIA,Koncert z okazji Międzynarodowego Dnia Seniora,EDUKACJA
2020,GDYNIA,Cykliczne spacery i pikniki na łonie natury oraz warsztaty edukacyjne dla rodziców z dziećmi,EDUKACJA
2020,GDYNIA,Warsztaty dotyczące przeciwdziałaniu agresji rówieśniczej dla dzieci młodzieży oraz rodziców z dzielnicy,EDUKACJA
2020,GDYNIA,Zajęcia rozwijające kreatywność   rysunek i malarstwo z natury i z wyobraźni  dla starszych dzieci i młodzieży,SPOŁECZEŃSTWO
2020,GDYNIA,Remont schodów łączących ul. Wiosny Ludów z ul. Powstań Chłopskich,INFRASTRUKTURA
2020,GDYNIA,Rodzinny piknik w idei zero waste niemarnowaniabez śmieci animacje warsztaty zabawy dla dzieci i dorosłych,SPOŁECZEŃSTWO
2020,GDYNIA,Ławka z zadaszeniem do karmienia i przewijania dzieci w pobliżu placu zabaw w Parku Centralnym,SPOŁECZEŃSTWO
2020,GDYNIA,Cotygodniowe zajęcia ruchowe poprawiające prawidłowe funkcjonowanie kręgosłupa i innych stawów dla każdego z przerwą wakacyjną,SPOŁECZEŃSTWO
2020,GDYNIA,Uporządkowanie i poprawa estetyki placu na końcu ul. Orłowskiej,INFRASTRUKTURA
2020,GDYNIA,Cykl zajęć gimnastycznych dla seniorów,SPOŁECZEŃSTWO
2020,GDYNIA,Stworzenie przestrzeni rekreacyjnej dla mieszkańców dzielnicy na terenie Leśnej Polany w okolicy ulicy Szafranowej,SPOŁECZEŃSTWO
2020,GDYNIA,Kino letnie na Dąbrowie  projekcja czterech filmów w plenerze,SPOŁECZEŃSTWO
2020,GDYNIA,Ograniczamy ilość odpadów plastikowych w Gdyni poprzez edukację rozdawanie mieszkańcom worków kompostowalnych oraz szycie i dystrybucję wielorazowych woreczków i siatek na zakupy,EDUKACJA
2020,GDYNIA,Przeprowadzenie warsztatów szkoleniowych na terenie dzielnicy Chyloni z zakresu udzielania pierwszej pomocy przedmedycznej,EDUKACJA
2020,GDYNIA,Zabawa z mapą  gra terenowa na orientację Leszczynki,SPOŁECZEŃSTWO
2020,GDYNIA,Renowacja placu poległych żołnierzy I Brygady  nowe nasadzenia oraz elementy małej architektury,INFRASTRUKTURA
2020,GDYNIA,Warsztaty szachowe dla dzieci młodzieży i dorosłych,SPOŁECZEŃSTWO
2020,GDYNIA,Zajęcia samoobrony dla kobiet  mieszkanek Śródmieścia  prowadzone w systemie walki Krav Maga,INFRASTRUKTURA
2020,GDYNIA,Zimowe kino w Chwalenie Wiczlino  projekcja pięciu filmów,SPOŁECZEŃSTWO
2020,GDYNIA,Cykliczne warsztaty dla seniorów z dzielnicy Grabówek rozwijające pamięć i koncentrację,EDUKACJA
2020,GDYNIA,Park kieszonkowy w okolicy przystanku Dąbrowa Centrum,NATURA
2020,GDYNIA,Zajęcia z języka włoskiego i hiszpańskiego na Dąbrowie,EDUKACJA
2020,GDYNIA,Projekt stworzenia identyfikacji wizualnej  dzielnic w Gdyni Orłowo Wielki Kack Wzgórze św. Maksymiliana Grabówek ChwarznoWiczlino Cisowa Obłuże Pogórze,EDUKACJA
2020,GDYNIA,Organizacja biegowej imprezy w dzielnicy Mały Kack dla dzieci i młodzieży,SPOŁECZEŃSTWO
2020,GDYNIA,Organizacja imprezy biegowej dla dzieci i młodzieży,SPOŁECZEŃSTWO
2020,GDYNIA,Warsztaty robotyki z klockami Lego eksperymenty rytmika spotkania autorskie teatralne podróżnicze oraz z dietetyczka w Bibliotece Chylonia,EDUKACJA
2020,GDYNIA,Budowa pochylni zewnętrznej oraz platformy schodowej ułatwiających dostęp do SP nr  dla osób z niepełnosprawnością oraz wózków dziecięcych,INFRASTRUKTURA
2020,GDYNIA,Cykl pokazów filmowych w plenerze,SPOŁECZEŃSTWO
2020,GDYNIA,Teatr letni na Dąbrowie  dwa spektakle pod gołym niebem dla dzieci i dla dorosłych,SPOŁECZEŃSTWO
2020,GDYNIA,Pasy ruchu dla rowerów na ul. Radcowskiej od al. Zwycięstwa do ul. Nocznickiego,INFRASTRUKTURA
2020,GDYNIA,Sterylizacja i kastracja zwierząt właścicielskich psów i kotów,EDUKACJA
2020,GDYNIA,Cykl zajęć gimnastyki ogólnorozwojowe z elementami pilates stretching i zdrowego kręgosłupa dla mieszkańców w każdym wieku,SPOŁECZEŃSTWO
2020,GDYNIA,Dozownik ziarna dla kaczek przy stawie na skwerze ks. Piotra Mazura,NATURA
2020,GDYNIA,Teren po basenach na Polance Radcowskiej  uprzątnięcie i udostępnienie mieszkańcom,NATURA
2020,GDYNIA,Remont schodów przy ulicy Tarczycowej w Gdyni,INFRASTRUKTURA
2020,GDYNIA,Osiem respiratorów dla szpitali na terenie Gdyni i trzy tężnie solankowe Chylonia Oksywie Wzgórze Św. Maksymiliana,SPOŁECZEŃSTWO
2020,GDYNIA,Zajęcia taneczne dla wszystkich mieszkańców niezależnie od wieku i poziomu zaawansowania,SPOŁECZEŃSTWO
2020,GDYNIA,Stworzenie bezpiecznego zakątka dla kaczek poprzez zakup drewnianej platformy oraz wykonanie nasadzeń na brzegu stawu przy skwerze ks. Piotra Mazura,NATURA
2020,GDYNIA,Budowa ogólnodostępnego kortu tenisowego na terenie szkoły podstawowej nr  ul. Cylkowskiego ,INFRASTRUKTURA
2020,GDYNIA,Zakup pojazdu transportowego dla Poszukiwawczego Ochotniczego Pogotowia Ratunkowego w Gdyni,EDUKACJA
2020,GDYNIA,Stworzenie przestrzeni angażującej seniorów młodzież dzieci i rodziców na skwerze przy ul. Cylkowskiego,SPOŁECZEŃSTWO
2020,GDYNIA,Domkihotele dla owadów w trzech lokalizacjach SP nr  Leśna Polana Park Kieszonkowy przy ul. Piętowej,NATURA
2020,GDYNIA,Festyn integracyjny wspólne sadzenie kwiatów oraz wyprzedaż garażowa,NATURA
2020,GDYNIA,Zwiedzanie Gdańska z przewodnikiem przez uczniów szkół podstawowych na Dąbrowie,EDUKACJA
2020,GDYNIA,Działania na rzecz zachowania zieleni wysokiej w mieście  wymiana nawierzchni wokół drzew na przepuszczalną w różnych lokalizacjach,NATURA
2020,GDYNIA,Instalacja elementów gwarantujących pozostawienie szerokich chodników dla pieszych na terenie dzielnic,INFRASTRUKTURA
2020,GDYNIA,Sieć poideł dla ludzi i zwierząt,SPOŁECZEŃSTWO
2020,GDYNIA,Sieć domków dla ptaków na terenie miasta,NATURA
2020,GDYNIA,Warsztaty z zakresu edukacji kulturalnej i społecznej dla mieszkańców gdyńskich dzielnic,EDUKACJA
2020,GDYNIA,Sieć psich wybiegów w dzielnicach,NATURA
2020,GDYNIA,Parki kieszonkowe w dzielnicach,NATURA
2020,GDYNIA,Zagospodarowanie terenu zielonego jako miejsca spotkań mieszkańców,INFRASTRUKTURA
2020,GDYNIA,Wieża od nowa,NATURA
2020,GDYNIA,Trasa pieszorowerowa z miejscami wypoczynku i rekreacji od Spokojnej Mały Kack do wieży widokowej Kolibki Orłowo.,INFRASTRUKTURA
2020,GDYNIA,Opieka wytchnieniowa,EDUKACJA
2020,GDYNIA,Udostępnienie niewykorzystanych pracowni w szkołach i miejscach otwartych na potrzeby warsztatów manualnokonstruktorskorzemieślniczych dla mieszkańców,SPOŁECZEŃSTWO
2020,GDYNIA,Otwarte spotkania i warsztaty dla dzieci i dorosłych na rzecz walki z dyskryminacją,EDUKACJA
2020,GDYNIA,Panel obywatelski poświęcony przyszłości gdyńskiej edukacji,EDUKACJA
2020,GDYNIA,Półkolonie dla dzieci z niepełnosprawnościami,SPOŁECZEŃSTWO
2020,GDYNIA,Eduard Kacza  ścieżka edukacyjna wzdłuż zrewitalizowanej rzeki Kaczej,EDUKACJA
2020,GDYNIA,Bezpieczeństwo przed szkołami system wyniesień i kontrola prędkości,EDUKACJA
2020,GDYNIA,Defibrylatory ED w przestrzeni miejskiej  Zadbajmy o zdrowie i życie mieszkańców Gdyni dając im narzędzia zwiększające ich szanse na szybką i fachową pomoc.,SPOŁECZEŃSTWO
2020,GDYNIA,Zagospodarowanie terenu pomiędzy wieżowcami przy ul. Wiejskiej  w Gdyni i ul. Chylońskiej  w Gdyni,NATURA
2020,GDYNIA,Oświetlenie miejskie na ulicy Korzennej od przystanku KM w stronę osiedla,INFRASTRUKTURA
2020,GDYNIA,Płyta upamiętniająca miejsce w którym w  r w geście solidarności i podtrzymania w Polakach nadziei na wolność modlił się ks. Doliny Ruotolo z Neapolu,EDUKACJA
2020,GDYNIA,Otwarty międzyosiedlowych teren rekreacyjnosportowy,SPOŁECZEŃSTWO
2020,GDYNIA,Ustawienie ławek wzdłuż ul.  Lutego,INFRASTRUKTURA
2020,GDYNIA,Turniej piłki nożnej  boisko Stolarska  Krawiecka,SPOŁECZEŃSTWO
2020,GDYNIA,Ekofestyn i sprzątanie lasu na Wzgórzu Św. Maksymiliana,NATURA
2020,GDYNIA,Turnieje piłki halowej  liga,SPOŁECZEŃSTWO
2020,GDYNIA,Promocja projekt materiałów reklamowych wydruk promocja wydarzenia w mediach,EDUKACJA
2020,GDYNIA,Sprawny Przedszkolak czyli sportowe BC,SPOŁECZEŃSTWO
2020,GDYNIA,Kino plenerowe na Wzgórzu Św. Maksymiliana trzy dni pokazów,EDUKACJA
2020,GDYNIA,Mini Siatkówka dziewcząt  Puchar Kępy Oksywskiej,NATURA
2020,GDYNIA,Zumba na Obrazu,SPOŁECZEŃSTWO
2020,GDYNIA,Eliminacje do Mistrzostw Świata w pojawianiu bursztynu na plazy Gdynia Śródmieście,INFRASTRUKTURA
2020,GDYNIA,Wybieg dla psów wraz z odnową parku na Wzgórzu Św. Maksymiliana,NATURA
2020,GDYNIA,Biesiada w Małym Karku,NATURA
2020,GDYNIA,Plac zabaw przy SP  i festyn rodzinny na polanie leśnej,NATURA
2020,GDYNIA,Wykonanie kanalizacji burzowej na ul. Anyżowe  działa ,NATURA
2020,GDYNIA,Miejsce spotkań piknikowych,SPOŁECZEŃSTWO
2020,GDYNIA,Solarne oświetlenie terenu po byłym baraku mieszkalnym przy ulicy Dedala,SPOŁECZEŃSTWO
2020,GDYNIA,Organizacja Światowego Dnia Świadomości Autyzmu w Gdyni  kwiecień ,EDUKACJA
2020,GDYNIA,Plac zabaw dla dzieci w wieku  lat i luminarium przy Zespole Szkół Chłodniczych i Elektrycznych w Gdyni  przy ulicy Sambora .,SPOŁECZEŃSTWO
2020,GDYNIA,Modernizacja asfaltowego boiska przy ul. Dedala .,INFRASTRUKTURA
2020,GDYNIA,Konsultacje społeczne o przyszłości Polanki Radcowskiej,EDUKACJA
2020,GDYNIA,Śródmiejski ogród zabaw,NATURA
2020,GDYNIA,SKATEPARK ul. Malinowa,NATURA
2020,GDYNIA,Plac Sportów Miejskich  Street Workout oraz Parkour,NATURA
2020,GDYNIA,Panel obywatelski poświęcony przyszłości edukacji podstawowej w dzielnicy,EDUKACJA
2020,GDYNIA,Panel obywatelski poświęcony przyszłości edukacji na terenie dzielnicy,EDUKACJA
2020,GDYNIA,Panel obywatelski dotyczący projektu Klimatycznego Centrum wraz z wypracowaniem propozycji obywatelskich,INFRASTRUKTURA
2020,GDYNIA,Panel obywatelski poświęcony przyszłości edukacji podstawowej w dzielnicy,EDUKACJA
2020,GDYNIA, nowoczesnych i estetycznych śmietników dla Finałowa,SPOŁECZEŃSTWO
2020,GDYNIA, nowoczesnych i estetycznych śmietników dla dolnego Wielkiego Kaczka,INFRASTRUKTURA
2020,GDYNIA,Ekologiczne kurtyny wodne dla naszych dzieci w szkołach i przedszkolach. Orłowo,NATURA
2020,GDYNIA,Ekologiczne kurtyny wodne dla naszych dzieci w szkołach i przedszkolach. Wzgórze Św. Maksymiliana,NATURA
2020,GDYNIA,Ekologiczne kurtyny wodne dla naszych dzieci w szkołach i przedszkolach. Śródmieście,NATURA
2020,GDYNIA,Ekologiczne kurtyny wodne dla naszych dzieci w szkołach i przedszkolach. Chylonia,NATURA
2020,GDYNIA,Ekologiczne kurtyny wodne dla naszych dzieci w szkołach i przedszkolach. Cisowa,NATURA
2020,GDYNIA,Dla mam karmiących ekologiczna ławka do karmienia i przewijania paluszków z funkcjonalnym zadaszeniem. Cisowa,EDUKACJA
2020,GDYNIA,Zakup i montaż  tablic edukacyjnych zewnętrznych z ruchomymi elementami przy Al. Jana Pawła II  Molo Południowe,EDUKACJA
2020,GDYNIA,Uporządkowanie terenu jezdni ul. Krzywej wjazd od ul. Kartuskiej teren za sklepem Rossmann utworzenie  miejsc parkingowych dla osób z niepełnosprawnością oraz montaż dwóch lamp ED,INFRASTRUKTURA
2020,GDYNIA,Naukowy Plac Zabaw na Wzgórzu,EDUKACJA
2020,GDYNIA,Lądowisko dla helikoptera Lotniczego Pogotowia Ratunkowego na boisku szkolnym Sp. przy ul. Łotewskiej,EDUKACJA
2020,GDYNIA,BIEG LA SW,INFRASTRUKTURA
2020,GDYNIA,MISTRZOSTWA POGÓRZA W BEACH I NORDIC WALKING LIGA PIŁKI NOŻNEJ AKTYWNY PRZEDSZKOLAK FITNESS  TURNIEJ Z SIATKÓWKI I KOSZYKÓWKI FEST RODZINNY TURNIEJ JUDO I BOKSERSKI.,SPOŁECZEŃSTWO
2020,GDYNIA,RZ WYDARZENIA SPORTOWE RODZINNY FEST SPORTOWY MISTRZOSTWA POGÓRZA W ICE SIATKOWEJ TURNIEJ JUDO.,SPOŁECZEŃSTWO
2020,GDYNIA,Paczkomat. Automat na karmę dla kaczek przy stawie na skwerze ks. J. Mosińskiego na Witominie.,NATURA
2020,GDYNIA,Mural dla Chyloni  Rewitalizacja budynku dawnej Balony przy ul. Łotewskiej ,INFRASTRUKTURA
2020,GDYNIA,Ogólnodostępna Wiata Rowerowa na Obłoku Leśnym przy Przedszkolu nr  ul. Unruga   rekompensata utraconej zieleni,NATURA
2020,GDYNIA,Remont drogi przy ul. Powstania Śląskiego ,INFRASTRUKTURA
2020,GDYNIA,PUCHAR POGÓRZA W KOSZYKÓWCE ICE NOŻNEJ I OSIE.,SPOŁECZEŃSTWO
2020,GDYNIA,BUDOWA SIŁOWNI ZEWNĘTRZNE w obrębie lasu przy ul. Żeliwnej,INFRASTRUKTURA
2020,GDYNIA,Boisko z perspektywą,EDUKACJA
2020,GDYNIA,Schody na plażę przy polanie leśnej,NATURA
2020,GDYNIA,Skatepark betonowy dla dzieci i młodzieży jeżdżących na deskorolkach hulajnogach rolkach i boxach za nową szkołą VII LO przy ulicy Wiczliński,SPOŁECZEŃSTWO
2020,GDYNIA,Duży naturalny wybieg dla psów w Redłowie przy ul. Cylkowskiego,NATURA
2020,GDYNIA,PAJĘCZYNKALINARIUMPIRAMIDA WSPINACZKOWA  w ramach CENTRUM REKREACYJNO  SPORTOWEGO RYBAK TAP II etap I to nowe oblicze polany na Babich Dołach wykonane w ramach rewitalizacji,SPOŁECZEŃSTWO
2020,GDYNIA,Wiata przystankowa przy ul. Szczecińskiej przy przystanku Działki Leśne  Sztumska ,INFRASTRUKTURA
2020,GDYNIA,Przejście dla pieszych wraz z oznakowaniem sygnalizacji świetlnej przez budynkiem w Gdyni ul. Chwarznieńska ,INFRASTRUKTURA
2020,GDYNIA,Wyjazd ze szkoły SP  ul. Lotników,INFRASTRUKTURA
2020,GDYNIA,Park kieszonkowy pomiędzy ul. Zieloną a ul. Rybaków wzdłuż chodnika przy plebani.,NATURA
2020,GDYNIA,Instalacja Aktywnego przejścia dla pieszych i wniesienie przejścia.,INFRASTRUKTURA
2020,GDYNIA,Leśna siłownia na Obłoku,SPOŁECZEŃSTWO
2020,GDYNIA,Latino zajęcia ruchowo taneczne,SPOŁECZEŃSTWO
2020,GDYNIA,MBA zajęcia taneczne,SPOŁECZEŃSTWO
2020,GDYNIA,Rewitalizacja parku dębowego Olkuska dwie wiaty przeciwdeszczowe  szkółka posłuszeństwa dla psów z Siatkowa i  wszystkich innych  joga zdrowy kręgosłup zajęcia taneczne,EDUKACJA
2020,GDYNIA,Próg zwalniający i   lampy na ul. Lukrecja   Gdynia Dąbrowa,INFRASTRUKTURA
2020,GDYNIA,Rodzinny plac zabaw przy ulicy Kaspra Leskiego ,SPOŁECZEŃSTWO
2020,GDYNIA,Budowa zatoki autobusowej przy ulicy Pułkownika Stanisława Dąbka w rejonie  skrzyżowaniu z ulicą Generała Władysława Sikorskiego,INFRASTRUKTURA
2020,GDYNIA,Wiata na przystanku Mały kack strzelców.,NATURA
2020,GDYNIA,Ścieżka oraz schody i podjazd dla wózków łączące ul. Cylkowskiego z ul. Wiosny Ludów,INFRASTRUKTURA
2020,GDYNIA,Miejsce parkingowe dla osób z niepełnosprawnością ul. Słowicza przy granicy z działką BI,NATURA
2020,GDYNIA,Winda zewnętrzna w budynku przy ul. Podchorążych a w Gdyni,INFRASTRUKTURA
2020,GDYNIA,Skwer Kościuszki  Utworzenie dwóch równoległych przejść dla pieszych  jako połączenie ciągu spacerowego w linii prostej od ulicy Świętojańskiej do Pomnika Polski Morskiej.,INFRASTRUKTURA
2019,GDYNIA,Zakup nowoczesnego W pełni wyposażonego ambulansu ratunkowego Z zabudowy medyczne zgodnego Z wymogami Ministerstwa Zdrowia dla Miejskiej Stacji Pogotowia Ratunkowego W Gdyni,INFRASTRUKTURA
2019,GDYNIA,Parki kieszonkowe W  dzielnicach Dąbrowa Grabówek Wzgórze Swietego Maksymiliana Chylonia Pogórze Dziatki Lesne Leszczynki Pustki Kijowskie Wielki Kack,NATURA
2019,GDYNIA,Ogrodzony wybieg dla psów W poblizu schroniska dla zwierząt Białkowo przy ulicach łowicka  Olkuska W dzielnicy Maty Kack dla psów Z całej Gdyni,NATURA
2019,GDYNIA,Kampania edukacyjna dot. segregacji odpadów oraz mieciomatyrecyklomaty  urzadzenia do zdawania odpadów aluminiowych i szkła Z wymiany na biletyznizki Z uzyciem Karty Mieszkania,EDUKACJA
2019,GDYNIA,Gdynskie taki kwietne zlokalizowane w  dzielnicach Dąbrowa Srodmiescie Karwiny Ostrze Cisowa Chylonia Wielki Kack Pogórze oraz Orłowo,NATURA
2019,GDYNIA,Dostosowanie Estakady Kwiatkowskiego do ruchu rowerowego na odcinku Morska Hutnicza,EDUKACJA
2019,GDYNIA,Mobilna stacja pomiarowa powietrza i obsługi interwencji związanych Z porządkiem publicznym dron oraz kampania informacyjna dot. zanieczyszczania powietrza,NATURA
2019,GDYNIA,Organizacji półkolonii letnich dla dzieci na terenie  szkół podstawowych W  dzielnicach Gdyni,SPOŁECZEŃSTWO
2019,GDYNIA,Ogrody deszczowe na pętlach autobusowychtrolejbusowych Chabrowa Grabówek KM Ostrze Macierewicza Pogórze ul. Czernickiego Dąbrowa Miętowa Karwiny Tesco Orłowo KM Klif,NATURA
2019,GDYNIA,Transport i wsparcie dla seniorów  W dotarciu do miejsc uzytecznosci publicznej,SPOŁECZEŃSTWO
2019,GDYNIA,Oznakowanie rejsé do Trójmiejskiego Parku Krajobrazowego ułatwiajace dostep i korzystanie Z terenów lesnych mieszkancom wielu gdyńskich dzielnic,INFRASTRUKTURA
2019,GDYNIA,Szkolenia Z udzielania pierwszej pomocy dla dzieci klas II szkół podstawowych,EDUKACJA
2019,GDYNIA,Estetyzacja Placu Kaszubskiego  nasadzenie drzew i roslin ozdobnych mata architektura,INFRASTRUKTURA
2019,GDYNIA,Galeria fotografii na scianach przejscia podziemnego KM Wzgórze SW. Maksymiliana  skwer Plymouth,NATURA
2019,GDYNIA,Festiwal sztuki W przestrzeni publicznej  tymczasowa przenośna galeria sztuki instalacje i warsztaty W otwartej przestrzeni Kamiennej Góry,SPOŁECZEŃSTWO
2019,GDYNIA,Budowa wiaty grillowe na lesnej polanie ul. Rybaków i zorganizowanie przy niej festynu rodzinnego,SPOŁECZEŃSTWO
2019,GDYNIA,Montaz dwóch defibrylatorów  przy parafii przy ul. Rybaków oraz W okolicy samolotu  pomnika przy ul. Ikara,INFRASTRUKTURA
2019,GDYNIA,Nasadzenia kwiatów i innych kompozycji roslinnych przy ulicach Dedala Ikara Zielonej i Rybaków,NATURA
2019,GDYNIA,Modernizacja odcinka ulicy Ikara przy bloku nr ,EDUKACJA
2019,GDYNIA,Zajecia sportowe sky pilates zumba éwiczenia na swietym powietrzu i spotkania Z ekspertami Z zakresu zdrowia i aktywnosci fizycznej dla mieszkanców W kazdym wieku,SPOŁECZEŃSTWO
2019,GDYNIA,Urządzenie zieleni miejskiej miedzy ul. Dedala  a korony klifu,INFRASTRUKTURA
2019,GDYNIA,Piknik rodzinny na lesnej polanie miedzy ul. Rybaków a klifem,NATURA
2019,GDYNIA,Cykliczne zajecia Z samoobrony dla kobiet i dziewcząt,SPOŁECZEŃSTWO
2019,GDYNIA,Posadowienie masztu Z flaga narodowa W okolicy pomnika ku czci,INFRASTRUKTURA
2019,GDYNIA,Uzupelnienie chodnika wzdluz ulicy Chwarznieńskiej  bezpieczna droga do SP od strony Sokółki do przejscia przy przystanku Tezeusza,INFRASTRUKTURA
2019,GDYNIA,Estetyzacja przestrzeni wzdluz ul. Zaruskiego osiedle Patio Razy  nasadzenia drzew i krzewów instalacja wiaty autobusowej,INFRASTRUKTURA
2019,GDYNIA,Zasadzenie krzewów W celu wyeliminowania parkowania na skrzyzowaniu ul. Filipkowskiego   ,NATURA
2019,GDYNIA,Utworzenie chodnika zgodnie Z trasami pieszymi mieszkańców dzielnicy ul. Określa,INFRASTRUKTURA
2019,GDYNIA,Modernizacja placu zabaw dla dzieci pomiedzy ulicami Amona i zydy,SPOŁECZEŃSTWO
2019,GDYNIA,Piknik rodzinny Z grami i zabawami dla najmłodszych wizyty Strazy Pozarnej oraz wymiany rzeczy,SPOŁECZEŃSTWO
2019,GDYNIA,Kino plenerowe dla dzieci i dorosłych  projekcja czterech filmów w jeden weekend,SPOŁECZEŃSTWO
2019,GDYNIA,Gimnastyka dla mieszkańców Chwalona Wiechlina,SPOŁECZEŃSTWO
2019,GDYNIA,Zajecia zumba dla mieszkańców ChwarznaWiczlina,SPOŁECZEŃSTWO
2019,GDYNIA,Gry i zabawy Z mapa i kompasem dla młodych starszych i najstarszych W dzielnicy Chwalono  Wiczlino,SPOŁECZEŃSTWO
2019,GDYNIA,Sprzątanie dzielnicy  edycja jesienna,NATURA
2019,GDYNIA,Sprzątanie dzielnicy  edycja wiosenna,NATURA
2019,GDYNIA,Dzielnicowe grillowanie na rozpoczecie sezonu letniego,NATURA
2019,GDYNIA,Puchar W biegach dla dzieci i mlodziezy W dzielnicy Chwalono Wiczlino,SPOŁECZEŃSTWO
2019,GDYNIA,Dzielnicowe grillowanie na zakonczenie sezonu letniego,NATURA
2019,GDYNIA,Budowa boiska ze sztuczne nawierzchnia do piłki noznej przy SP,SPOŁECZEŃSTWO
2019,GDYNIA,Skatepark W parku Kilońskim runbox Z grindboxem grindbox quater pipe bank jumbo,NATURA
2019,GDYNIA,Rozbiórka starego i utworzenie nowego chodnika miedzy blokami przy ul. Chylinskiej  i ul. Chylinskiej ,INFRASTRUKTURA
2019,GDYNIA,Montaz defibrylatora na hali basenowej pływalni przy ul. Gospodarskiej ,NATURA
2019,GDYNIA,Przeprowadzenie warsztatów szkoleniowych na terenie dzielnicy Chylonia Z zakresu udzielania pierwszej pomocy przedmedycznej,EDUKACJA
2019,GDYNIA,Nocne mlodziezowe manewry ratownicze  éwiczenia Z pierwszej pomocy dla mlodziezy podczas symulacji wypadków Z udziałem profesjonalnych stub ratowniczych,SPOŁECZEŃSTWO
2019,GDYNIA,Warsztaty dla dzieci i rodziców zumba i rytmika warsztaty kreatywne Z psychologiem Z rozwoju osobistego oraz festyn międzypokoleniowy,SPOŁECZEŃSTWO
2019,GDYNIA,Dwie wycieczki jednodniowe oraz dwie wycieczki dwudniowe dla  seniorów Z Chyloni,SPOŁECZEŃSTWO
2019,GDYNIA,Wykład warsztaty oraz spektakl upamietniajace . rocznice wydarzen grudniowych  r.,EDUKACJA
2019,GDYNIA,Przedstawienia teatralne i teatrzyk kamishibai dla uczniów szkół podstawowych i dzieci W wieku przedszkolnym na Chyloni.,SPOŁECZEŃSTWO
2019,GDYNIA,Gry i zabawy Z mapa i kompasem dla młodych starszych i najstarszych W dzielnicy Chylonia,SPOŁECZEŃSTWO
