bigram,likelihood_ratio
wystawienniczy w parku,513.5634467982132
Miejskim Wybieg dla,513.4761089497965
wniosek Wybieg dla,513.4761089497965
Pragi Wybieg dla,513.4583560446208
Orliku w parku,513.3272822195535
trawnik w parku,513.3272822195535
psów Wybieg dla,512.9737976325057
w parku w,512.8153102092245
miasta Wybieg dla,512.2327064581921
kontynuacja Wybieg dla,512.1632894987379
bezdomności zwierząt sterylizacje,512.027642078439
w Parku Hallera,511.41275598837126
w parku Bartłomieja,510.84089226314734
w parku Księcia,510.84089226314734
w parku Szczęśliwice,510.84089226314734
Grill w parku,510.8408922631473
Lamus w parku,510.8408922631473
Monitoring w parku,510.8408922631473
biegowa w parku,510.8408922631473
bule w parku,510.8408922631473
latarń w parku,510.8408922631473
pumptrack w parku,510.8408922631473
w parku Zielony,510.57174204772207
Ścieżka w parku,510.18928578144005
stawu w parku,510.0750122377097
zieleni Wybieg dla,509.98776640600954
ptaków Wybieg dla,509.85229878009767
w parku Cietrzewia,509.8444317044134
w parku osiedlowym,509.8444317044134
naturą w parku,509.84443170441335
paczkomatów w parku,509.84443170441335
pszczołom w parku,509.84443170441335
toaleta w parku,509.84443170441335
wiewiórki w parku,509.5876455408932
park Wybieg dla,509.31855085364543
w parku Wielkopolski,509.21487282777696
w parku trampolin,509.21487282777696
monitoringu w parku,509.2148728277769
pieszorowerowa w parku,509.2148728277769
miejski w parku,509.1642927658454
aktywności w parku,508.75956856172576
sport w parku,508.75956856172576
w parku Oaza,508.75956856172576
zabawa w parku,508.75956856172576
ławka w parku,508.75956856172576
plenerowe w parku,508.40689864501405
chodników w parku,508.1220465917092
kino w parku,508.1220465917092
w parku Sady,508.1220465917092
ćwiczeń w parku,508.1220465917092
oświetlenia w parku,507.88903618076716
w parku Gen.,507.8853959060881
w parku św.,507.8853959060881
w parku Stawy,507.512150521987
ścieżki w parku,507.3618639134994
tężni w parku,507.1130351144231
w parku Św.,507.113035114423
I w parku,506.6485635579015
nawierzchni w parku,506.43768919669014
w parku Drzewa,506.28664944070823
w parku między,506.28664944070823
pitnej w Parku,506.2354697519735
Nasadzenia w parku,506.2297796353314
w parku wybieg,506.1765619840651
plac zabaw w,506.0035174753158
rekreacji w parku,505.8704492078542
w Parku Solvay,505.7372777530068
solankowa w Parku,505.63007768162925
bezdomności zwierząt Nawadnianie,505.1926811627268
w parku ze,504.74010091750074
w parku .,504.71063038163925
w parku Skwer,504.25263819390585
SP nr ,503.34259428570886
Przedszkolu nr ,500.47356780955965
Alejki w Parku,498.4590704246964
w Parku nad,490.50554374307376
w Parku Sielanka.,489.81834427894273
nr  i,488.7927219177941
w Parku Uljanowskim.,487.8142100643406
dzieci w Parku,487.17698919447525
solankowej w Parku,487.06948959307977
w Parku Poniatowskiego.,485.74884045746626
Zabaw w Parku,485.31291296775845
w Parku Powstańców,484.3087974619
w Parku Bolina,483.7069008659864
w Parku Przyjaźni.,483.7069008659864
Podstawowa nr ,482.29102286517593
w Parku Kleparskim,481.93886834906016
w Parku Picassa,481.93886834906016
w Parku Skaryszewskim,481.93886834906016
w Parku Wiecha,481.29701672190475
Leżaki w Parku,478.8657374072951
w Parku Czachówek,478.8657374072951
w Parku Magicznym,478.8657374072951
w Parku Południowym,478.8657374072951
przyjaciół w Parku,478.26054684169543
w Parku Magiczna,478.2555614225504
stawu w Parku,477.46349978860655
w Parku Piłsudskiego,477.11754336438
w Parku przy,476.7767086087067
kwiaty w Parku,476.71847506038387
w Parku Nad,476.11937937335995
w Parku Miejskim,475.2981522332565
w Parku Kościuszki,474.99106989161385
Ciechocinek w Parku,473.71187106640105
Ciszy w Parku,473.71187106640105
estetycznie w Parku,473.71187106640105
igloo w Parku,473.71187106640105
informacyjne w Parku,473.71187106640105
katering w Parku,473.71187106640105
piesza w Parku,473.71187106640105
polanie w Parku,473.71187106640105
runo w Parku,473.71187106640105
różane w Parku,473.71187106640105
spalinami w Parku,473.71187106640105
tematycznych w Parku,473.71187106640105
ule w Parku,473.71187106640105
w Parku BodenPowella.,473.71187106640105
w Parku Cegielnia,473.71187106640105
w Parku Cm.,473.71187106640105
w Parku Cytadela,473.71187106640105
w Parku Dygasińskiego,473.71187106640105
w Parku Grabiszyńskim,473.71187106640105
w Parku Górczyńskim,473.71187106640105
w Parku Helenów.,473.71187106640105
w Parku Jakubowo,473.71187106640105
w Parku Janiny,473.71187106640105
w Parku Jordanowskim,473.71187106640105
w Parku Kombatantów,473.71187106640105
w Parku Legnickim,473.71187106640105
w Parku Liściasta.,473.71187106640105
w Parku Marcinkowskiego,473.71187106640105
w Parku Miejskim.,473.71187106640105
w Parku Ocalałych.,473.71187106640105
w Parku Olszyna,473.71187106640105
w Parku Ruble,473.71187106640105
w Parku Róż,473.71187106640105
w Parku Sanguszków,473.71187106640105
w Parku Serwerów,473.71187106640105
w Parku Sieleckim,473.71187106640105
w Parku Toruńskim,473.71187106640105
w Parku Uljanowskim,473.71187106640105
w Parku Wiosny,473.71187106640105
w Parku Świętej,473.71187106640105
wyspie w Parku,473.71187106640105
włoski w Parku,473.71187106640105
trawnik w Parku,473.4143979638593
w Parku Podolskim,473.4143979638593
żyjącym w Parku,473.4143979638593
deszczowy w Parku,473.232782626382
poidełko w Parku,472.2763799056888
kwietna w Parku,471.4265767554319
Róże w Parku,470.9862614774189
Zmysłów w Parku,470.9862614774189
upały w Parku,470.9862614774189
w Parku DianyHeleny,470.9862614774188
w Parku Hallera.,470.9862614774188
w Parku Jakuba,470.9862614774188
w Parku Kaskada,470.9862614774188
w Parku Międzyosiedlowych,470.9862614774188
w Parku Steffensów,470.9862614774188
wodne w Parku,470.9156174056483
nr  im.,470.49753537774006
botanicznego w Parku,469.9867457695523
w Parku Reymonta.,469.9867457695523
w Parku Szymańskiego,469.9867457695523
zajęcia w Parku,469.9867457695523
Łączka w Parku,469.9867457695523
nr  Park,469.9112247735768
zieleni w Parku,469.40255226067484
Polana w Parku,469.3541316485289
Potańcówki w Parku,469.3541316485289
parkowych w Parku,469.3541316485289
w Parku Sowińskiego,469.3541316485289
w Parku Zdrowie,469.3541316485289
kwietne w Parku,469.2330756148963
Zieleń w Parku,469.1989692945647
wodny w Parku,468.89577204282864
Szkoły Podstawowej nr,468.8097642254308
Aktywności w Parku,468.5400466912098
kaczek w Parku,468.5400466912098
w Parku Dolina,468.2521391077464
przestrzeń w Parku,468.01243279667744
w Parku Witosa,467.808766911554
w Parku J.,467.4797333560915
ptaków w Parku,467.4576283824838
parkowe w Parku,467.22479244855043
PM nr ,466.997977408681
woda w Parku,466.9353768994147
w Parku Kultury,466.7224189131782
przestrzeni w Parku,466.56281116433263
Wybieg w Parku,466.4561017705985
zakątek w Parku,466.409554789631
w Parku Ogrody,466.3796280562541
Park w Parku,464.73286547340336
drzewa w Parku,464.4777774035481
w Parku na,464.0273232371623
krzewów w Parku,463.9325568582505
nr  przy,463.6861586498977
nr  ,462.99825202352906
podstawowej nr ,462.6534202931433
nr  Zielone,461.9266169893548
nr  Rewitalizacja,461.5100754890475
plac zabaw dla,461.07245820596575
Samorządowym nr ,460.3788964316475
Gimnazjum nr ,458.7775659553155
ZSzP nr ,458.7775659553155
nr  zabezpieczającego,458.7775659553155
nr  ul.,455.4875264538591
Dziecka nr ,454.09669373815615
nr  W,452.65940176192
Przedszkole nr ,452.4953632618241
działka nr ,452.4953632618241
nr  nr,451.4444115128555
nr  Odkrycie,449.6350929319509
nr  Pasaż,449.6350929319509
nr  obręb,449.6350929319509
nr  Przedszkola,448.811549328178
Miejskiego nr ,448.6160670732576
Integracyjnymi nr ,447.05312178697307
Podstawa nr ,447.05312178697307
Podstawową nr ,447.05312178697307
Przedszkoli nr ,447.05312178697307
PsychologicznoPedagogicznej nr ,447.05312178697307
Publicznej nr ,447.05312178697307
Wychowawczego nr ,447.05312178697307
Zawodowych nr ,447.05312178697307
ew. nr ,447.05312178697307
ewidencyjne nr ,447.05312178697307
m.postać nr ,447.05312178697307
nr  Morze,447.05312178697307
nr  Wiemy,447.05312178697307
nr  im.Króla,447.05312178697307
nr  przedszkola,447.05312178697307
podstawową nr ,447.05312178697307
psp nr ,447.05312178697307
żłobku nr ,447.05312178697307
 nr ,446.67235726824765
OSW nr ,444.42989386161094
przedszkolem nr ,444.42989386161094
wypożyczalni nr ,444.42989386161094
nr  MV,444.4298938616109
nr  OSiR,444.4298938616109
nr  Proponowana,444.4298938616109
nr  Zwierzęta,444.4298938616109
nr  Nasz,444.38852008810255
Miejskich nr ,444.3885200881025
nr  Warszawskie,443.53276308971033
nr  poprawa,443.3822312165974
nr  Ptasi,443.0025371772226
nr  SERCE,443.0025371772226
Żłobka nr ,443.0025371772226
nr  Osiedlowy,442.77146758461254
nr  Poprawa,442.77146758461254
szkołą nr ,442.6465690528374
nr  Stworzenie,442.5941509824854
nr  Leśna,442.20772889952474
nr  przez,442.00058318639753
nr  Psia,441.96916257871726
nr  Z,441.945160327192
nr  Domki,441.8958793913673
Miejskim nr ,441.8449479939392
miejskie nr ,441.8449479939392
projekt nr ,441.8449479939392
Szkole nr ,441.7948391540275
nr  SP,441.1874324060146
nr  .,440.53490212340137
etap nr ,440.45466230535715
nr  al.,439.18117983193275
Naturalny plac zabaw,439.1502446987296
nr  PARK,439.07371571819056
i nr ,438.1787693105398
nr  Ogród,438.01330665858404
nr  a,437.26042686297495
plac zabaw otwarta,433.4351842642451
plac zabaw przy,430.08306580843316
Leśny plac zabaw,429.61453098439506
Zielony plac zabaw,427.76354796886085
plac zabaw stoliki,426.8411401291175
plac zabaw wśród,420.8457432528505
osiedlowy plac zabaw,418.5227382178396
Ekologiczny plac zabaw,417.9126256604966
segregacji. Ograniczanie bezdomności,417.08826538793346
nasadzenia plac zabaw,416.97173784430686
plac zabaw W,416.7431044824065
plac zabaw na,415.76560402026195
zabaw dla dzieci,415.1409999908439
Katedralna. Ograniczanie bezdomności,414.3180513843584
Czubkach plac zabaw,413.58626045567826
Drewniany plac zabaw,413.58626045567826
Zwierzęcy plac zabaw,413.58626045567826
największy plac zabaw,413.58626045567826
nowoczesny plac zabaw,413.58626045567826
parkowy plac zabaw,413.58626045567826
plac zabaw Bobrowa,413.58626045567826
plac zabaw Dalsza,413.58626045567826
plac zabaw parking,413.58626045567826
zasłaniająca plac zabaw,413.58626045567826
plac zabaw Drzewa,411.1887672000423
chmurką plac zabaw,410.8252063539138
kreatywny plac zabaw,410.8252063539138
maty plac zabaw,410.8252063539138
plac zabaw Miseczek,410.8252063539138
plac zabaw wsród,410.8252063539138
Szkole Podstawowej nr,410.40003781314044
plac zabaw kontynuacja.,409.7902450388593
Bezpieczny plac zabaw,408.23720257179565
na plac zabaw,408.0939670114415
alejki plac zabaw,407.1884252455933
i plac zabaw,407.10845582174545
plac zabaw we,406.5313160480007
mini plac zabaw,406.53131604800063
Nowy plac zabaw,406.2779836529164
woda plac zabaw,406.2779836529164
plac zabaw ze,404.645366898244
 plac zabaw,404.42669123728865
sąsiedzki ławeczka Norwida,404.2478928823101
plac zabaw o,404.1178217878702
czyli plac zabaw,403.95391635773956
plac zabaw plac,403.91776782744927
plac zabaw Park,403.6269923883837
plac zabaw park,403.5129287496257
plac zabaw z,403.3216242519495
plac zabaw ,400.9822552211638
ławeczka Norwida Karolew.,397.9331144057742
Zagospodarowanie terenów zielonych,391.64405269859805
terenie osiedla Retkinia,373.51886479462996
terenie osiedla BałutyDoły.,367.8040289537346
terenie osiedla BałutyZachodnie.,367.8040289537346
terenie osiedla TeofilówWielkopolska.,367.8040289537346
terenie osiedla WidzewWschód.,367.8040289537346
terenie osiedla ŚrodmieścieWschód.,367.8040289537346
terenie osiedla Andrzej.,365.0393669502977
terenie osiedla Chojny.,365.0393669502977
terenie osiedla ChojnyDąbrowa.,365.0393669502977
terenie osiedla Górniak.,365.0393669502977
terenie osiedla JulianówMarysinRogi.,365.0393669502977
terenie osiedla Katedralna.,365.0393669502977
terenie osiedla Kominy.,365.0393669502977
terenie osiedla Mieszki.,365.0393669502977
terenie osiedla Nowosolna.,365.0393669502977
terenie osiedla OlechówJanów.,365.0393669502977
terenie osiedla PiastówKurak.,365.0393669502977
terenie osiedla Radogoszcz.,365.0393669502977
terenie osiedla Rokicie.,365.0393669502977
terenie osiedla Ruda.,365.0393669502977
terenie osiedla StokiSikawaPodgórze.,365.0393669502977
terenie osiedla Złoto.,365.0393669502977
terenie osiedla Łagiewniki.,365.0393669502977
terenie osiedla Dąbie,364.0007976232509
terenie osiedla Karolew,364.0007976232509
terenie osiedla Lublinek,364.0007976232509
terenie osiedla Wiskitno.,364.0007976232509
terenie osiedla Zarzew.,364.0007976232509
terenie osiedla Stary,363.329128678246
terenie osiedla Zdrowie,363.329128678246
drzew i krzewów,362.26740407482583
terenie osiedla Bałuty,362.1099644359496
terenie osiedla Dolina,362.1099644359496
terenie osiedla Nr,362.1099644359496
terenie osiedla Stare,361.83119848094697
terenie osiedla Józefa,361.5884717467082
terenie osiedla Nad,360.5671242108187
zawieszenie skrzynek lęgowych,346.98898983534923
dla dzieci ,345.7810856828885
plac sąsiedzki ławeczka,336.53849900516474
RATOWNICY ŁODZI RATOWNICY,334.59801707174586
ŁODZI RATOWNICY ŁODZI,334.59801707174586
na rzecz zachowania,330.2435010101538
Park kieszonkowy ,329.24892130386274
dla dzieci i,320.5611815252777
Tężnia solankowa w,319.0619201422028
jerzyki i wróble,317.62630560115275
 Park kieszonkowy,316.77661011810756
Działania na rzecz,316.7444646154747
inicjatywa plac sąsiedzki,313.9056711093301
Rewitalizacja terenów zielonych,313.15694528508976
skrzynek lęgowych dla,308.52080450959465
wolne od bakterii,308.0874934354041
Wodny Plac Zabaw,307.7218446444202
Łąka kwietna na,307.6616949050901
Psi wybieg dla,307.52385954893623
montaż skrzynek lęgowych,307.4228184548888
Park kieszonkowy przy,306.6259359656556
aranżacja terenów zielonych,306.0658550473887
terenów zielonych pas,306.0658550473887
Białą Tężnia solankowa,305.59348355226655
Dąbrówki Tężnia solankowa,305.59348355226655
Planty Tężnia solankowa,305.59348355226655
Polance. Tężnia solankowa,305.59348355226655
Trawiastej Tężnia solankowa,305.59348355226655
Tężnia solankowa Choszczówka,305.59348355226655
Tężnia solankowa ogólnodostępna,305.59348355226655
Tężnia solankowa tuż,305.59348355226655
Wołogoska Tężnia solankowa,305.59348355226655
reymontowskich Tężnia solankowa,305.59348355226655
rozchodnikowych Tężnia solankowa,305.59348355226655
zanieczyszczenia. Tężnia solankowa,305.59348355226655
dla dzieci w,305.0815329244736
Park kieszonkowy na,303.69695746941454
na rzecz bezodpadowej,303.29665503788567
zagospodarowanie terenów zielonych,303.27748885900087
Bolina Tężnia solankowa,302.82290402377964
uporządkowanie terenów zielonych,302.091243557503
Park. Park kieszonkowy,302.0380321004633
startowego Park kieszonkowy,302.0380321004633
Tężnia solankowa Młynówka,301.10083016007934
poidełko Tężnia solankowa,300.5974964589059
psów Tężnia solankowa,300.00724782216446
działania na rzecz,299.59828402113027
trawników Tężnia solankowa,299.33058108997477
psów. Tężnia solankowa,299.1099090304947
Elekcyjnych Łąka kwietna,298.09978562486003
GDAŃSK. Łąka kwietna,298.09978562486003
Ujazdowskim Łąka kwietna,298.09978562486003
Zwierzynieckim Łąka kwietna,298.09978562486003
autyzmu Łąka kwietna,298.09978562486003
picia Łąka kwietna,298.09978562486003
zimę Łąka kwietna,298.09978562486003
Łąka kwietna Jakubowska,298.09978562486003
kampania na rzecz,297.50057803936187
Tężnia solankowa ,297.4116063686614
psów Łąka kwietna,297.241592087929
zakątek Tężnia solankowa,297.1665030208549
Tężnia Tężnia solankowa,297.0915716914636
Zabezpieczenie terenów zielonych,296.9406321233876
adaptacja terenów zielonych,296.9406321233876
estetyka terenów zielonych,296.9406321233876
resztek terenów zielonych,296.9406321233876
zagospodarowanie terenu zielonego,295.9516299000392
dzielnicy Łąka kwietna,295.81818174533987
dzielnicy Tężnia solankowa,295.6713411517886
 Tężnia solankowa,295.6268289675096
Tężnia solankowa SP,295.38888500286083
Szczecinie Łąka kwietna,295.32938885045485
stawami Łąka kwietna,295.32938885045485
Tężnia solankowa Ogród,295.24962536047155
Łąka kwietna w,295.0440416084764
Tężnia solankowa dla,294.7424024953673
donic Łąka kwietna,294.28508457751946
motyli Łąka kwietna,294.28508457751946
Tężnia solankowa oraz,294.09920124923843
Tężnia solankowa na,293.6182452827899
ekologiczne. Łąka kwietna,293.60768051167764
trampolin Łąka kwietna,293.60768051167764
. Tężnia solankowa,293.41092552497963
Tężnia solankowa z,293.3029244030545
Utwardzenie terenów zielonych,292.45108630825973
terenów zielonych naprawa,292.45108630825973
terenów zielonych na,292.07716073082395
Łąka kwietna przy,292.07048977336945
terenów zielonych Skwery,291.9487885292378
terenów zielonych przy,291.73922029326553
rewitalizacji terenów zielonych,291.549123650376
u zbiegu ulic,291.2990798806668
terenów zielonych Przebudowa,290.2690923671523
owadów Łąka kwietna,290.1029858236715
Łąka kwietna wokół,289.3946944606583
terenów zielonych wzdluz,289.26828051209844
Wschód. Łódź dla,289.19852948347125
terenów zielonych P,288.53955675044284
terenów zielonych między,288.3946184534821
